vn_id,staff_id,position_id,note
11342,1023,3,
11342,1275,5,
11342,672,7,"OP ""QUARTET★NIGHT"", Reiji ED ""Dekiai Temptation"", Ryuuya ED ""RISE AGAIN"""
11342,6865,2,Assistant writer
11342,122,7,"Rainbow Route ED ""RAINBOW★DREAM"""
11342,144,7,"Rainbow Route ED ""RAINBOW★DREAM"""
11342,167,7,"Rainbow Route ED ""RAINBOW★DREAM"""
11342,412,7,"Rainbow Route ED ""RAINBOW★DREAM"""
11342,137,7,"Rainbow Route ED ""RAINBOW★DREAM"""
11342,11721,2,Assistance
11342,283,7,"OP ""QUARTET★NIGHT"", Ai ED ""Winter Blossom"", Ringo ED ""Tsukiakari no Dearest"""
11342,133,7,"OP ""QUARTET★NIGHT"", Camus ED ""Zettai Reido Emotion"", Ringo ED ""Tsukiakari no Dearest"""
11342,21064,2,
11342,103,7,"Rainbow Route ED ""RAINBOW★DREAM"""
11342,651,7,"OP ""QUARTET★NIGHT"", Ranmaru ED ""BRIGHT ROAD"", Ryuuya ED ""RISE AGAIN"""
11342,131,7,"Rainbow Route ED ""RAINBOW★DREAM"""
11500,3965,1,
11500,3967,2,
11500,3964,1,
11500,3966,2,
11500,11571,7,"ED ""Ayatori"""
11799,4845,1,
11799,6404,2,
12203,3616,3,
12203,2094,5,
12203,2094,1,
12203,2094,6,"Planning, original concept"
12203,546,2,
12203,4453,2,Assistant writer
12203,5619,2,Assistant writer
12203,2615,2,Assistant writer
12379,9969,2,
12379,9969,4,
12379,9969,1,
12382,202,7,
12382,3809,3,
12382,14063,2,
12382,1827,3,
12382,4580,1,
12382,2837,2,
13633,976,7,"Insert Song ""Thousand smiles"""
13633,7181,1,
13633,7183,2,
13633,6575,7,"OP ""Subarashii Sekai"""
13633,7184,3,
13633,7180,1,
13633,7182,2,
13633,1707,7,"ED ""Ai Saree Shon☆"""
13737,6317,3,
13759,2796,3,
13759,2796,7,
13814,20880,1,
13855,4827,3,
13855,1671,1,
13855,9600,2,
13855,4600,2,
13855,4600,6,Planning
13855,368,6,Producer
13855,5546,7,"ED ""wordless"""
14728,5862,2,
15393,687,7,"OP ""Dreamer"", ED ""Kanaetai Mirai"""
15393,687,6,Lyrics
15393,1780,1,SD
15393,5561,3,ED
15393,13209,1,Background art
15393,5613,5,
15393,5613,1,
15393,5728,2,
15393,5728,6,Script
15393,1343,3,"BGM, OP & ED production"
15393,4163,6,Movie
15393,13497,6,Graphics
15393,9568,3,OP
16471,13777,1,
16471,13778,3,
16471,16393,2,
16471,16393,4,
17851,3933,2,
17851,3624,7,"OP ""LOVE Concert"", ED ""Hidamari"""
17851,6630,2,
17851,7089,2,
17851,1058,1,"Momone, Saori, Sylvie"
17851,7088,2,
17851,5169,7,"OP ""LOVE Concert"""
17851,3414,2,
17960,4433,2,
17960,8999,1,
17982,17414,6,
17999,5823,3,ED composition
17999,5883,3,
17999,5883,4,
17999,5883,6,"Sound effects, audio editing, voice recording director, PR, script"
17999,12102,2,Assistant writer
17999,12102,6,Script
17999,5962,7,"OP ""sign"""
17999,7565,1,
17999,5886,1,Backgrounds
17999,6076,2,
17999,7566,1,Assistant artist
17999,7566,6,Graphics
17999,5240,1,
17999,11749,1,"Backgrounds, logo & package designs"
17999,11749,6,Graphics
17999,5822,3,
17999,5822,6,"Planning, general producer, OP recording director, PR"
17999,5819,2,
17999,5819,6,Lyric for all songs
17999,12049,3,Sound production
18049,5754,3,"OP & ED composition, lyrics"
18049,5754,7,"OP ""Sakihokore! Mermaid"", ED ""water lily"""
18049,7747,2,
18049,7089,2,
18049,2786,1,
18126,7914,2,
18991,19888,1,
18991,11377,7,
18991,11376,3,
19008,4385,2,
19008,4385,4,
19008,3891,5,
19008,3891,1,
19282,4886,4,Creator
19686,3105,6,Special thanks
19686,105,7,"OP ""Re:born"""
19686,5751,3,OP
19686,6163,6,Special thanks
19686,12703,1,
19686,1078,6,Movie
19686,2945,7,"ED ""Melody"""
19686,2945,6,ED lyrics
19686,1332,3,
19686,2739,1,
19686,5191,1,SD
19686,16172,6,Special thanks
19686,3516,2,
19686,3516,6,Planning
19686,6009,3,ED
19686,506,3,SFX
19686,4420,1,
19686,5832,6,Special thanks
19686,4858,1,
19686,5735,6,Script
19686,3517,6,Producer
19686,5193,4,
19686,3410,2,
19718,1081,2,
19718,6819,1,
19817,12886,5,Kohaku
19817,12886,1,
19817,17477,7,"Umi ED ""Sora ni Kasaneta Kiseki"""
19817,17477,6,"OP, Image song, Yuika & Umi ED lyrics"
19817,1081,2,
19817,18702,3,"Kohaku ED composition, lyrics"
19817,18702,7,"Kohaku ED ""Hirahira no Hanabira"""
19817,1025,7,"OP ""Umarekawaru Mirai de"""
19817,15451,3,Sound production
19817,3624,3,Akiho ED composition
19817,7424,7,"Akiho ED ""Hikari"""
19817,7424,6,Akiho ED lyrics
19817,15426,7,"Hinao ED ""Iris"""
19817,15426,6,Hinao ED lyrics
19817,16358,6,Graphics
19817,4225,5,"Yuika, Akiho, Umi"
19817,4225,1,
19817,6208,3,Akiho ED arrangement
19817,13999,1,Backgrounds
19817,5585,6,OP movie
19817,2755,5,Hinao
19817,2755,1,
19817,11226,6,Graphics
19817,17174,1,Backgrounds
19817,1018,7,"Yuika ED ""Sakura-iro no Yume no Uchi"", Image song ""Chiyo ni Megumu Kami Katari"""
19817,14435,3,Hinao ED
19817,15452,3,Sound production
19817,17926,1,Backgrounds
19817,18830,6,OP movie
19817,19551,7,"Akiho ED ""Hikari"" (Chorus part)"
19817,3993,2,
19817,15924,6,Graphics
19817,12369,2,
19817,12369,6,"Planning, Original draft, Script"
19817,8476,6,Graphics Chief
19905,4440,2,
19905,1607,4,
19905,3537,2,
19905,15451,3,
19905,6213,5,
19905,6213,1,
19905,15452,3,
19905,3788,5,
19905,3788,1,
20286,3928,2,
20286,11054,5,
20286,11054,1,
20664,6566,2,
21106,760,7,"OP ""Futari no Jikan"""
21191,12301,3,
21191,13040,3,
21191,9355,1,
21263,21235,2,Story Overview
21263,21235,1,"Lead Character Artwork, Art Director"
21263,21240,3,
21263,21241,1,UI Design and Development
21263,21238,1,Backgrounds
21263,8442,2,
21263,21239,2,
21270,4569,1,
21270,760,7,"OP ""Kagome no Ballade"""
21270,13073,2,
21279,1878,3,OP
21279,4573,1,
21279,10237,7,"OP ""Koakuma SMILE☆"""
21279,1078,6,OP movie
21279,20175,3,OP guitar and bass
21279,4142,2,
21279,5169,6,OP lyrics
21279,18241,7,"ED ""Future Ribbon"""
21279,1400,3,"ED, BGM"
21541,9454,2,
21541,14658,3,
21541,11265,1,
21552,18884,3,OP; ED chord arrangement
21552,18886,3,ED arrangement
21552,6142,6,OP & ED lyrics
21552,13946,2,
21552,18885,3,"ED composition, arrangement"
21552,4449,2,
21552,4449,4,
21552,18882,6,Music production
21552,13154,7,"ED ""Indigo Star"""
21552,18996,1,
21552,3744,4,
21552,3410,2,
21566,8161,5,
21566,8161,1,
21740,13803,2,
21740,13803,4,
21740,1393,7,OP
22641,18573,2,
22641,2931,4,
22641,2931,1,
22641,18074,3,
23466,7196,2,
23466,7196,6,Planning
23466,19552,6,Audio editing
23466,19106,6,PR
23466,8393,6,Development assistance
23466,15451,3,Music production
23466,3624,3,"OP and ED composition, lyrics"
23466,3624,7,"OP ""Kotonoha Maichiru Natsu no Koe"", ED ""Omoi wa Kotonoha ni Nosete"""
23466,10060,6,Graphics
23466,1692,6,Development assistance
23466,15963,6,Graphics
23466,5605,6,Development assistance
23466,10069,1,Backgrounds
23466,6208,3,OP and ED arrangement
23466,10066,6,Graphics
23466,15962,6,Graphics
23466,15964,6,"Graphics, Web design"
23466,15960,6,Graphics
23466,15965,3,"BGM, Music production"
23466,15961,6,Graphics chief
23466,1272,5,
23466,1272,1,
23808,19721,6,Video Opening/trailer
24422,14187,1,Character Artist
24422,18932,2,
24422,18932,5,
24422,18932,4,
24717,717,7,"True end ED ""Golden Mission"""
24717,687,7,"OP ""Golden Route"""
24717,3500,3,BGM
24717,1023,3,True end ED production
24717,2122,6,Special appearance
24717,4104,1,Caminal
24717,11731,3,BGM
24717,1078,6,ED movie
24717,18884,3,OP
24717,1432,3,BGM
24717,1020,6,"ED ""...Sugu Kite Ne"" lyrics"
24717,5541,1,"Reina, Heroina"
24717,5541,6,Graphics
24717,6028,6,"PR, Production"
24717,5847,4,
24717,6650,3,BGM
24717,5543,1,"Akane, Ayaka"
24717,5543,6,Graphics
24717,5368,2,Assistant writer
24717,12355,6,Special thanks
24717,4142,2,
24717,4142,6,Drafts
24717,2174,3,True end ED
24717,1869,6,Script
24717,4858,6,Special thanks
24717,5907,6,OP lyrics
24717,7008,6,System UI/DTP design
24717,8628,6,Script
24717,5540,1,"Silvia, Ria, Maria"
24717,6603,3,"ED ""...Sugu Kite Ne"""
24717,2164,3,BGM
24717,4163,6,OP movie
24717,10203,1,"SD, Chieka"
24717,3259,1,Side characters
24921,12301,3,
24921,14648,3,
24921,13038,3,
24921,20812,1,
24921,13036,3,
25918,14691,3,
27950,14197,3,
27950,18389,3,
27950,12376,3,
27950,15324,3,
28075,14648,3,
28075,13036,3,
28075,14646,3,
28075,14647,3,
28078,12301,3,
28078,13040,3,
491,2133,3,
491,1514,5,
491,1514,1,
491,5802,2,
689,2877,5,
689,2877,1,SD Artist
689,5732,3,ED
689,1806,3,True ED
689,2879,2,
689,2879,6,"Original concept, planning"
689,694,7,"OP ""to the sky"""
689,694,6,OP lyrics
689,1691,7,"True ED ""Arigatou"""
689,1691,6,True ED lyrics
689,2880,2,
689,1109,7,"ED ""Ainochikara"""
689,1109,6,ED lyrics
689,2876,5,
689,2876,1,
812,2746,7,"OP ""Kimi to Boku no Sekai"", ED ""Hinata noji"""
812,2745,5,
812,2745,1,
812,7352,2,
851,4561,2,
851,11647,7,"OP ""To-Be"""
851,4562,1,
851,4562,6,Scripting
971,1116,1,
971,1339,4,
971,1339,6,"Planning, Original Draft"
971,1078,6,Vectorial animations
971,995,6,Producer and animation supervisor
971,1118,2,
971,1121,6,Graphic
971,1077,6,Vectorial animations
971,1125,3,
1447,1078,6,Mini theater
1447,2739,5,
1447,2739,1,
1447,454,7,"OP ""DokiDoki ga Todomaranai"", ED ""Yoru ga Kuru Tabi"""
1447,9273,2,
1447,9666,2,Assistant writer
1447,2740,3,
1600,590,5,Spirited Heart Girl's Love - Female Love Interests
1600,590,1,Spirited Heart Girl's Love - Female Love Interests
1922,4475,7,"OP ""Anata no Fuyu ni Tsutsumarete"""
1922,3733,2,
1990,2110,1,
2131,2285,1,
2131,5130,3,
2131,8393,1,CG Coloring
2131,8754,7,"OP ""Cherry Jam"""
2131,6522,7,"ED ""Two hands"""
2131,8414,2,
2282,3980,3,
2282,3572,2,Main
2282,4081,2,
2282,5683,1,
2282,9734,4,
2346,2178,3,
2346,2872,5,
2346,2872,1,
2346,949,2,
2346,949,6,Planning & game design
2530,3496,1,
2530,4639,3,OP lyrics
2530,4639,7,"OP ""Kokubyaku no Tenpuu"""
2530,4638,3,"BGM, OP"
2530,8098,2,
2811,9499,3,
2811,2093,2,
2811,2093,4,
2811,10837,5,
2811,10837,1,
3583,4270,2,
3583,4271,1,
3602,3573,2,
3602,3583,2,
3602,3574,2,
3602,3450,2,
3602,2175,7,"OP ""Kuroi Chou♀"""
3602,4459,2,Assistant writer
3602,2077,1,
3602,2079,1,
3602,2078,1,
3643,5800,2,
3643,5798,1,
3690,19107,1,
3690,4190,2,
3892,9850,2,
3892,9850,6,Series structure
3892,9868,7,"Insert song ""Koko wa Paradise"""
3892,9852,3,"OP, ED, Insert song lyrics"
3892,9852,6,General producer
3892,9856,3,Insert song arrangement
3892,9855,3,ED arrangement
3892,9867,7,"Insert song ""Koko wa Paradise"""
3892,9851,5,
3892,9865,7,"OP ""Chijou no Senshi"", ED ""Kiss me sweet"""
3892,1864,2,Assistant
3892,6320,3,"BGM, OP, ED, Insert song composition"
3892,6320,6,Music direction
3892,13469,2,Assistant
3892,9869,7,"Insert song ""Koko wa Paradise"""
3892,9854,5,Original character design
3892,16720,2,Assistant
4189,1878,3,
4189,1865,1,
4189,1866,1,
4189,1662,2,"Miyako after, Kei after, Nagi another, Yuuko another"
4189,1661,2,"Chihiro after, Mizuki after, Mizuki another"
4189,1867,3,
4189,2440,1,
4227,5260,1,
4227,10986,3,
4227,3572,2,
4284,4518,3,
4284,4510,2,
4284,14472,5,
4284,14472,1,
4426,2652,3,
4463,3570,1,
4463,2961,1,
4463,1380,4,
4463,2377,7,"The Day After OP ""Saigo no Eden"", side-stories ED ""Calling"""
4463,10251,2,"The Day After Episode 00, side-story ""Chicken Divers"""
4463,1346,7,"Side-stories OP ""Once&Forever"""
4463,1511,1,Mechanic Design
4463,8145,1,
4463,1383,2,The Day After Episode 00
4463,1383,1,Mechanic Design
4502,8602,1,
4502,8601,2,
4502,333,3,
4502,1864,6,Game system assistance
4502,4056,3,
4502,3607,7,"OP ""Kimi ni Steady"""
4502,6313,3,
4502,6314,3,
4512,6806,1,
4923,4339,2,
4923,4339,4,
4923,21228,7,"OP ""Kokoro no Katachi"" and ED ""Everytime,everywhere"""
4923,454,7,"PS OP ""Houjou"""
4923,2619,3,
4923,3913,1,
5183,6048,4,
5183,12465,1,
5333,1779,3,
5333,14339,6,Program
5333,13103,5,
5333,13103,1,
5333,1660,2,
5333,1660,6,Planning
5804,1023,3,BGM
5804,3565,3,OP
5804,2618,7,"OP ""Rasen"""
5804,760,7,"ED ""Owaru Yume, Hajimaru Negai"""
5804,4453,2,
5804,4336,1,
5962,11287,3,
5962,17338,2,
5962,9144,3,
6185,2347,1,
6185,1894,2,
6185,1884,3,BGM
6245,1022,3,Song production
6245,1345,7,"Insert song ""BUSHIDO"""
6245,20905,6,OP animation
6245,1823,5,
6245,1823,1,
6245,3495,7,"Monshiro ED ""Eve"""
6245,3495,6,Monshiro ED lyrics
6245,6064,3,"Monshiro ED, ""Mirai Jigazou"""
6245,2043,7,"Insert song ""I LOVE Nebaneba~Life"""
6245,4142,2,Some of the H-scenes
6245,2377,7,"OP ""Mecha Shinken SSS!"""
6245,742,7,"ED ""Mirai Jigazou"""
6245,742,6,"ED ""Mirai Jigazou"" lyrics"
6245,1454,2,
6245,1454,4,
6245,1454,6,Scripting
6245,9926,6,OP lyrics
6245,1341,7,"Insert song ""BUSHIDO"""
6502,4745,1,
6502,4746,2,
6556,7118,3,
6556,7098,3,
6556,7114,3,OP Composition
6556,1988,1,
6556,7123,3,
6977,4505,1,
6977,4508,2,
7278,2863,2,
7278,3080,5,
7278,4064,1,
7278,3678,3,
7278,209,7,"OP ""Aocan de 3P"""
7327,2754,1,
7327,2614,2,
7327,1014,2,
7327,2775,1,
7350,3481,5,
7350,2512,3,
7350,2512,1,CGs and colouring
7457,6862,2,
7457,6862,6,"Planning, sound effects, script, debug"
7457,4725,5,
7457,4725,1,
7457,15053,3,
7697,3926,2,
7697,4356,1,
7834,16933,1,Graphic
7834,10061,1,Graphic
7834,9583,6,Special thanks
7834,9586,6,Special thanks
7834,9587,6,Special thanks
7834,16935,1,Graphic
7834,10062,1,Graphic
7834,10060,1,Graphic
7834,16934,1,Graphic
7834,9585,6,Special thanks
7834,16941,1,Graphic
7834,6424,2,
7834,6424,6,"Produce, game design, program"
7834,949,6,Adviser
7834,10059,1,Graphic
7834,2214,3,
7834,15008,6,Special thanks
7834,8134,1,Graphic
7834,7560,1,Graphic
8165,4512,2,
8165,4511,1,
8372,3465,4,"General supervision, storyboard"
8372,3466,2,
8372,19151,5,
8372,19151,1,
8372,1083,2,
8424,5341,2,Assistant writer
8424,546,2,
8424,2158,3,
8424,2175,7,"OP ""brave genesis"" ED ""trinity night"""
8424,6326,6,Movie
8424,4819,3,"OP, ED"
8424,5340,2,Assistant writer
8424,14639,1,
8424,5342,2,Assistant writer
8424,4180,1,
8424,2435,1,
8424,5338,2,
8510,19717,5,
8510,19717,1,
8510,16473,3,
8510,3574,2,
8510,3703,2,
8510,4609,3,OP
8660,11628,1,"Main original picture, graphic"
8660,11628,6,Draft
8660,8952,2,Parody scenario
8660,8952,1,"Graphic, parody graphic"
8660,16958,3,
8660,16858,6,Program
8660,3194,2,
8660,8953,1,Graphic
8896,12678,3,BGM
8896,6426,2,
8896,6426,6,"Package design, planning, CG supervision"
8896,12699,1,"Line, CG, animation"
8896,14456,6,Special thanks
8896,12679,1,"CG, animation"
8896,12682,3,BGM
8896,12682,1,"Line, CG, animation"
8896,12684,3,"BGM, sound effects"
8896,12683,3,"BGM, sound effects"
8896,1677,3,"BGM, sound effects"
8896,1677,1,"CG, animation"
8896,12685,6,Special thanks
9154,12678,3,
9154,12677,1,Graphic design
9154,12676,1,Graphic design
9154,12676,6,Progress
9154,3603,6,Special thanks
9154,17057,6,Special thanks
9636,687,7,"OP ""Niflheimr"", ED ""Inori no Niji"""
9636,225,5,
9636,225,1,
9636,5588,1,
9636,97,3,BGM
9636,2352,1,
9636,5248,1,
9636,5592,6,Movie
9636,1678,2,
10189,3021,7,"OP ""Youkoso! Himitsu no Janbaraya!?"", ED ""Dokkin Mankanzenseki"""
10322,9625,2,
10322,6216,1,
10585,225,5,Tsukumogami design
10585,2352,1,SD
10585,3114,7,"OP ""Kaketsuki no Yoru ni"""
10585,363,7,"ED ""Owari Hajimari"""
10609,4602,2,
10609,7388,3,
10609,6837,2,Assistant Writer
10609,4098,1,
10609,4616,3,
10706,9134,1,
10706,12635,2,
10706,12635,3,
10713,20880,1,
10739,18240,1,
10865,7773,5,
10865,7773,1,Drawing
10865,11627,2,
10865,2194,3,
10865,7768,1,Drawing
10865,7767,5,
10865,7767,1,Drawing
10865,12855,1,Backgrounds
10865,7766,5,
10865,7766,1,Drawing
11702,5928,7,"OP ""Sokubaku no Tsubasa"""
11928,3123,2,
11928,3354,1,
12141,10302,3,Lyrics for OP and both EDs
12141,10302,7,"OP ""Sen no Homura"""
12141,5715,2,
12141,10301,7,"ED 1 ""Hikari"" and ED 2 ""Hajimari no Asa"""
12141,4893,5,
12141,4893,1,
12471,12985,6,"Theme song ""Telegnosis"""
12471,18969,2,
12471,18969,1,
12678,4789,2,
12678,3980,6,"Voice recording, voice production"
12678,1093,3,Uncredited
12678,4341,5,
12678,4341,1,
12678,12427,6,Coloring
12678,14526,6,"Graphics direction, coloring"
12678,9617,4,
12678,9617,6,Planning
13659,9776,3,"BGM composition, arrangement, sound effects"
14235,3467,3,
14235,8375,1,
14235,18644,3,
14264,4122,1,"Kumi, Tange twins"
14264,687,7,"Second OP ""Marry Me?"""
14264,687,6,Second OP lyrics
14264,1333,3,
14264,1698,1,
14264,1078,6,Movie production
14264,5920,6,Art direction
14264,4033,7,"First OP ""Jewel Love"""
14264,5749,6,Movie
14264,9463,6,"First OP, ED lyrics"
14264,2488,2,
14264,2442,2,
14264,2489,2,
14264,2489,4,
14264,2489,6,Planning
14264,2490,2,
14264,5921,6,Script
14264,1601,7,"ED ""Yasashii Sekai"""
14264,9568,3,Second OP
14265,717,7,"Marika image song ""Kimi no Machi e☆彡"", Marika ED ""Ai no Uta"""
14265,5945,6,"Art direction, graphic design"
14265,13592,6,Graphics
14265,687,7,"Touko image song ""Make a Wish"", Touko ED ""Shiawase no Basho"""
14265,11779,6,Graphics
14265,13472,6,"Interface design, graphic design"
14265,5954,6,Production
14265,5429,7,"Rikka image song ""Omoi no Kakera"", Rikka ED ""Taisetsu na Hito e"""
14265,21158,6,OP movie
14265,13474,6,Graphic design
14265,13586,1,Background
14265,1333,3,"Touko image song, Touko ED"
14265,1432,3,BGM
14265,11293,6,Sound production
14265,97,3,"BGM, Sora image song, Sora ED"
14265,690,7,"OP ""Hoshi Ori Yume Mirai"""
14265,2542,5,"Natsuki, Rikka, Meguru, Shuuichi and Azuma"
14265,2542,1,
14265,5076,5,Touko
14265,5076,1,
14265,13479,6,Programming
14265,5369,2,Marika's and Misa's routes
14265,5369,4,
14265,5375,1,SD
14265,5372,3,"OP, Natsuki image song, Natsuki ED"
14265,2186,6,Voice effects
14265,2456,7,"Natsuki image song ""Just Love The Moment"", Natsuki ED ""Ano Natsu no Takaramono"""
14265,9549,1,Background
14265,5368,2,Touko's route
14265,2417,3,"BGM, OP, Marika image song, Marika ED"
14265,2417,6,Sound director
14265,12913,6,Graphics
14265,983,2,Sora's and Natsuki's routes
14265,983,4,
14265,2051,3,"BGM, Rikka image song, Rikka ED"
14265,2416,5,"Marika, Misa"
14265,2416,1,
14265,2416,6,Art direction
14265,3348,5,Sora
14265,3348,1,
14265,1867,3,BGM
14265,5946,6,OP movie production
14265,5367,2,
14265,5848,6,"ED movie, production"
14265,9153,6,Executive producer
14265,2380,7,"Misa image song ""Sailing!"", Misa ED ""Mirai Kouro"""
14265,5370,3,BGM
14265,9705,6,Graphics
14265,9973,6,Graphics
14265,64,7,"Sora image song ""Star Linker"", Sora ED ""Celestia"""
14265,5366,2,Rikka's route
14265,5373,3,"Misa image song, Misa ED"
14265,5371,3,BGM
14876,3757,1,
14876,11142,2,
14876,11142,6,"Planning, original concept, plot, scenario supervision, script, programmer, storyboards, debug"
14954,13225,3,
14954,11932,2,
14954,11932,1,
14954,20837,2,
15237,2872,1,
15237,2496,2,
15327,4382,2,
15327,8232,3,
15684,18388,3,
15684,13040,3,
15684,15174,1,Backgrounds
15684,13004,3,
15684,15324,3,
16197,3925,2,
16197,3764,1,
16197,3926,2,
16205,13724,3,
16205,2429,1,
16205,3938,6,Special thanks
16205,9542,6,"Producer, PR"
16459,12657,2,
16459,3418,5,
16459,13951,6,Editing
16459,20062,7,"ED ""Melody"""
16459,13953,6,Producer
16459,5795,3,BGM
16459,3912,6,Graphics
16459,5793,3,BGM
16459,3126,3,"BGM, OP, ED"
16459,6326,6,Movie
16459,6084,3,BGM
16459,7573,1,Sprites & SD
16459,3911,1,
16459,6742,6,Editing
16459,2250,5,
16459,5557,1,Backgrounds
16459,694,7,"OP ""Kimi to Sekai to Monogatari"""
16459,5711,6,"OP, ED lyrics"
16459,4114,1,Monster design
16459,15924,6,Graphics chief
16459,64,7,"OP ""Kimi to Sekai to Monogatari"""
16459,4163,6,Movie
16459,6083,3,BGM
16459,3410,2,
16459,20063,4,
16459,20063,6,System design
16766,12192,6,Coordinator
16766,10926,5,
16766,12167,6,Visual director
16766,4186,6,Assistant visual director
16766,10382,5,
16766,10382,1,Key animation
16766,10382,6,Animation director
16766,12163,2,
16766,12163,6,Original concept
16766,19210,4,Assistant
16766,12164,3,
16766,11386,1,Key animation
16766,15590,1,Key animation
16766,12193,1,Key animation
16766,12166,1,Key animation
16766,16570,6,Cooperating companies
16766,2191,3,
16766,7806,1,Key animation
16766,12195,1,Animation
16766,19209,4,
16766,19209,6,Producer
16766,12196,1,Animation
16766,12168,6,Storyboard
16842,3406,2,
16842,15399,2,
16842,14278,7,"ED ""Not Forget"""
16842,15398,2,
16842,14279,6,"Original creator, scenario planning"
16842,6667,5,
16842,6667,1,
17695,10605,2,
17695,4647,2,
17695,4647,3,
17695,4647,1,
17695,10604,6,Sound design
17720,12301,3,
17720,11346,2,
17720,7431,1,
17911,7338,5,
17911,7338,1,
17911,7339,2,
17911,7339,4,
17955,7431,1,
18086,2766,3,BGM
18086,20211,1,
18086,3214,3,"OP ""insania"""
18086,7840,7,"OP ""insania"""
18326,21256,7,"OP ""Ipposunde"""
18395,6384,2,
18395,7342,2,
18395,9622,1,
18395,4429,2,
18395,9623,2,
18395,4071,1,
18450,2429,1,
18450,14471,4,
18450,9117,2,
18751,9619,2,
18751,2764,1,
18838,11339,6,Lyrics of theme song
18838,10326,7,"Theme song ""Magical Flower"""
18838,11341,3,Theme song arrangement
18838,283,7,"Theme song ""Magical Flower"""
18838,124,7,"Theme song ""Magical Flower"""
18838,1703,2,
18838,14741,5,
18838,11340,3,Theme song
18838,100,7,"Theme song ""Magical Flower"""
18838,98,7,"Theme song ""Magical Flower"""
18838,643,7,"Theme song ""Magical Flower"""
18960,10908,3,
19214,1214,2,
19214,1214,1,
19214,12567,1,Backgrounds
19214,4828,5,
19214,4828,1,
19254,9377,2,
19254,10961,1,
19754,3179,2,
19754,3179,1,
19809,10906,6,
20747,3663,3,BGM
20747,3661,3,
20747,415,7,"OP ""Choooose One"", ED ""Pierrot"""
20747,4897,5,
20747,4897,1,
20747,143,7,"OP ""Choooose One"", ED ""Pierrot"""
20747,413,7,"OP ""Choooose One"", ED ""Pierrot"""
20747,643,7,"OP ""Choooose One"", ED ""Pierrot"""
20881,8087,5,
21501,3500,3,
21501,3531,2,
21501,7245,1,Assistant
21501,16567,1,Assistant
21501,2250,5,
21501,2250,1,
21501,2500,5,
21501,2500,1,
21501,2500,6,Lyrics
21501,2377,7,"OP ""Chiriyuku Sakura ni Onegai wo Komete"""
21501,3234,1,Assistant
21556,12319,2,
21556,12319,6,Programming
21556,16304,5,
21556,16304,1,
21556,16305,3,
21706,5883,3,"BGM, OP, ED"
21706,12788,5,
21706,12788,1,
21706,11352,7,"OP ""Suite Life"""
21706,1078,6,OP movie
21706,19164,7,"ED ""Sweet Life"""
21706,7573,5,
21706,7573,1,
21706,16213,5,
21706,16213,1,Also SD
21706,5819,6,OP lyrics
21706,12049,3,
21737,17250,1,
21737,3809,3,
21737,3797,2,
21737,14593,3,OP
21737,12147,7,"OP ""Nemuri Hime wa Okitaku Nanka Nakatta"""
21737,12147,6,OP lyrics
22102,6487,1,
22102,4069,2,
22449,3522,5,
22499,3123,6,Support maker
22499,3101,6,Special thanks
22499,4471,7,"ED ""Petal wish"""
