vn_id,staff_id,position,note
10362,12301,music,
10367,11915,art,
10367,11915,staff,Original concept
10367,11916,scenario,
10377,14342,art,
10377,14343,scenario,
10379,2433,scenario,
10379,3467,music,"OP, ED"
10379,3472,director,
10379,7282,music,
10379,8182,music,
10379,8670,art,
10379,8694,songs,"OP ""Toga ~Ibara Hime no Mitsu~"", ED ""Tsuki to Taiyou"""
10381,225,art,
10381,8399,scenario,
10381,8418,art,
10382,3179,scenario,
10382,3179,art,
10382,4056,music,
10382,6313,music,
10382,6314,music,
10383,4777,scenario,Main Scenario
10383,4898,chardesign,
10383,4898,art,
10383,4909,scenario,Additional Scenario
10383,4910,scenario,Additional Scenario
10383,4912,scenario,
10383,5002,music,"PS2 OP, ED composition, arrangement"
10383,9729,songs,"DS ED ""Inori Furunara"""
10383,10705,songs,"PS2 OP ""Kaze Haruka"", PS2 ED ""Kienai Niji"", PSP OP ""Hikari Kanata"", PSP ED ""Yuukyuu no Yoake"", DS OP ""Yume Sayaka"", PS3 OP ""Haruka na Inazuma"""
10383,11417,songs,"PS3 ED ""Kaze wa Oboeteru"""
10383,13704,music,"PS2 OP, ED lyrics"
10383,13706,music,BGM
10384,12567,scenario,
10386,4188,scenario,
10387,1606,scenario,
10387,6376,art,
10387,19426,music,
10388,1332,music,BGM
10388,1434,scenario,
10388,3430,chardesign,
10388,3430,art,
10389,128,songs,"OP ""LoveMeHappy"""
10389,6923,scenario,
10389,16399,art,
10390,19028,art,
10390,23673,scenario,
10391,9497,scenario,
10391,10837,chardesign,
10391,10837,art,
10392,1684,songs,"OP ""Foreign ★ Lovers ★ Carnival"", ED ""Gin'iro no Tsuki"""
10392,2639,art,
10392,4875,scenario,
10394,4505,chardesign,
10394,4505,art,
10394,4515,music,
10395,4437,scenario,
10395,11926,art,
10396,64,songs,"OP ""My Sweet Heart"""
10396,363,songs,"ED ""Koi no Melody"""
10396,1184,chardesign,Kuon
10396,1184,art,
10396,1523,music,
10396,2345,music,"Composition of Luriatis' Image Song, composition & arrangement of both OP & ED"
10396,2345,songs,"Kuon's Image Song ""Futatsu no Te"""
10396,2627,art,SD
10396,3105,chardesign,Luriastis
10396,3105,art,
10396,3108,songs,"Nekoko's Image Song ""Smile Happy"""
10396,3508,chardesign,Mihono and Nekoko
10396,3508,art,
10396,3509,director,
10396,3510,scenario,
10396,3511,scenario,
10396,5585,staff,Movie
10396,5907,staff,Lyrics
10396,6126,music,Mihono's Image Song
10396,6127,music,"Arrangement of Luriatis' Image Song, composition & arrangement of Nekoko & Kuon's Image Songs"
10396,20445,songs,"Mihono's Image Song ""Omoide no Kakera"""
10397,3613,scenario,
10397,7631,chardesign,
10397,7631,art,
10398,366,director,
10398,4056,music,
10398,5730,scenario,
10398,12144,art,
10406,3402,scenario,
10406,4469,music,"BGM, theme song composition"
10406,10150,staff,Theme song lyrics
10406,19317,art,
10406,21698,songs,"Theme song ""Voyageur"""
10410,4554,art,
10412,15784,art,
10414,15784,art,
10415,1332,music,ED production
10415,1391,music,ED
10415,2605,staff,ED lyrics
10415,2928,art,
10415,3785,scenario,
10415,3785,director,
10415,3939,music,OP
10415,4160,songs,"OP ""Koiro no Hanasaku Koro"""
10415,4601,scenario,
10415,4616,music,BGM
10415,5155,songs,"ED ""Furusato"""
10415,5914,staff,Movie
10415,6740,staff,"Producer, PR"
10415,6743,staff,OP lyrics
10415,8844,music,OP production
10415,9599,staff,Script
10417,687,songs,"OP ""Kimi ga Suki"", ED ""Kimi no Ooki na Te"""
10417,1333,music,
10417,2448,scenario,
10417,3090,scenario,
10417,3344,art,Assistant
10417,4122,art,
10417,5241,scenario,
10417,5796,art,SD
10417,5862,scenario,
10417,5875,scenario,
10417,8046,art,
10418,97,music,"2nd OP composition, arrangement"
10418,3939,music,ED composition
10418,3940,music,ED arrangement
10418,4699,scenario,Main writer
10418,4895,chardesign,
10418,4895,art,
10418,8891,music,"2nd OP, ED lyrics"
10418,10089,songs,"2nd OP ""Sekai no Hate de"", ED ""Mizukagami"""
10418,12967,staff,Producer
10419,97,music,BGM
10419,124,songs,"OP ""Steel Your Heart"", ED ""Koiiro Miracle"""
10419,643,songs,"OP ""Steel Your Heart"", ED ""Koiiro Miracle"""
10419,651,songs,"OP ""Steel Your Heart"", ED ""Koiiro Miracle"""
10419,688,songs,"OP ""Steel Your Heart"", ED ""Koiiro Miracle"""
10419,5002,music,"OP, ED composition, arrangement"
10419,5401,chardesign,
10419,5401,art,
10419,6866,scenario,
10419,12477,staff,"OP, ED lyrics"
10419,13567,staff,Scenario supervision
10419,20568,director,
10420,2745,chardesign,
10420,2745,art,
10420,3403,scenario,
10420,3777,chardesign,
10420,3777,art,
10420,4450,scenario,
10420,4568,music,
10420,8649,staff,Package design
10420,17755,director,
10421,2745,art,
10421,3403,scenario,
10421,4568,music,
10422,15794,art,
10423,15795,art,
10424,15794,art,
10424,15795,chardesign,Side characters & monsters
10424,15796,chardesign,Side characters & monsters
10425,15794,chardesign,Side characters
10425,15795,art,
10425,15796,chardesign,Side characters & Monster
10425,15797,art,Backgrounds
10426,15794,art,
10426,15795,art,
10426,15796,art,
10426,15797,art,Backgrounds
10427,185,songs,"OP ""Jet Loser"""
10427,1332,music,BGM
10427,2448,scenario,
10427,2449,scenario,
10427,3801,scenario,
10427,4578,art,
10427,5251,music,"OP, ED"
10427,6180,songs,"ED ""One Summer"""
10427,6257,scenario,
10428,15794,chardesign,Side characters
10428,15795,art,
10428,15796,chardesign,Side characters & monsters
10428,15797,art,Backgrounds
10429,8999,art,
10429,13038,music,
10429,26434,scenario,
10430,8999,art,
10430,13038,music,
10430,26434,scenario,
10431,8999,art,
10432,8999,art,
10433,8999,art,
10434,8999,art,
10435,4433,scenario,
10435,8999,art,
10437,3605,art,
10441,6669,scenario,
10442,4510,scenario,
10442,4518,music,
10442,4560,chardesign,
10442,4560,art,
10445,2372,music,
10445,5636,art,
10445,5644,scenario,
10447,511,chardesign,
10447,511,art,
10447,1023,music,
10447,1497,songs,"Insert song ""Sky Soldiers"""
10447,1877,music,
10447,2989,songs,"OP ""Konpeki no Aerial"""
10447,3252,scenario,
10447,3252,staff,"Planning, original concept"
10447,5585,staff,Movie
10447,7015,music,
10447,10615,director,
10447,19913,songs,"ED ""Aoiro no Kodou"""
10448,388,songs,"OP ""Jester No Reason"""
10448,760,songs,"Insert song ""Breakthrough the ""DEAD LINE"", ED ""Te ni Tsutau Oto wo"""
10448,1877,music,Sound effects
10448,5585,staff,Movie
10448,6228,staff,"Planning, producer"
10448,6229,staff,Script chief
10448,7015,music,BGM
10448,7156,music,OP
10448,7334,art,
10448,7387,music,"BGM, Insert song & ED composing, arrangement, lyrics"
10448,9709,scenario,
10448,9709,staff,Planning
10448,9710,director,
10448,16782,staff,System & website design
10455,1082,scenario,
10455,5615,art,
10461,4617,music,
10461,5903,art,
10461,10630,scenario,
10461,16086,songs,"OP ""We Love, Papa Love!!"""
10462,5047,art,
10463,606,songs,"Insert song ""happy≧pain"""
10463,1022,music,
10463,1058,chardesign,
10463,1058,art,
10463,1199,music,BGM
10463,1556,songs,"ED ""My Treasure Ship"""
10463,2243,music,OP
10463,2880,scenario,
10463,3495,music,OP lyrics
10463,4609,music,"Insert song, ED lyrics"
10463,4960,songs,"OP ""Baby☆Seven Flight colors"""
10463,6221,music,
10464,742,songs,"OP ""Asagao"""
10464,1256,art,
10464,1598,scenario,Assistant Writer
10464,2754,art,
10464,3353,scenario,
10464,5920,staff,Movie Production
10465,1601,songs,"OP ""To the GATE"""
10465,1806,music,OP
10465,2122,songs,"OP ""To the GATE"""
10465,4058,art,
10465,4059,scenario,
10465,4059,director,
10465,4059,staff,"Planning, game design, PR"
10465,4310,art,Assistant artist
10465,4310,staff,CG
10465,4670,songs,"OP ""To the GATE"""
10465,5022,music,BGM
10465,7332,staff,OP lyrics
10465,8628,art,Assistant artist
10465,8628,staff,CG
10465,8629,staff,OP movie
10465,17771,staff,"CG supervision, CG"
10465,17785,staff,CG general direction
10465,17834,director,Assistant director
10465,17834,staff,"Map design, PR"
10470,4686,music,
10470,4759,art,
10470,21188,scenario,
10471,3031,scenario,
10471,16412,director,
10472,3926,scenario,
10472,4930,art,
10474,9025,art,
10475,104,songs,"OP ""Aozora Hikouki Kumo"" ft. Terashima Takuma"
10475,131,songs,"OP ""Aozora Hikouki Kumo"" ft. Horie Yui"
10475,276,chardesign,
10475,276,art,
10475,2728,music,OP
10475,2734,songs,"Insert song #2 ""Owaranai Seishun"", insert song #3 ""Sakura Note"""
10475,3685,music,"ED, insert song #1"
10475,3685,songs,"Insert song #1 ""Sotsugyou"", ED ""Sakura Zensen to Seifuku no Ribbon ni Matsuwaru Ikkousatsu"""
10475,5015,scenario,
10475,5406,scenario,
10475,5412,scenario,
10475,14831,scenario,
10475,14837,scenario,
10477,7431,art,
10478,15710,art,
10479,9789,music,
10479,12267,music,
10479,12268,scenario,
10480,6837,scenario,
10480,7649,music,
10480,9740,chardesign,
10480,9740,art,
10480,13049,director,
10482,1892,art,Using authorized CG library
10484,1892,art,Using authorized CG library
10498,2429,art,
10498,3449,scenario,
10498,3450,scenario,
10498,3864,scenario,
10498,3865,scenario,
10499,3522,chardesign,
10499,3522,art,
10499,4553,scenario,
10499,6807,chardesign,
10499,6807,art,
10499,8393,staff,CG Coloring
10499,8717,director,
10501,5844,art,
10501,7184,music,
10501,8649,scenario,
10501,8649,director,
10501,8649,staff,"Planning, movie, design"
10505,4814,art,
10506,18655,chardesign,
10506,18655,art,
10506,18656,scenario,
10506,18656,staff,Script
10506,18657,art,Background
10506,18657,staff,"Design, graphic"
10507,18655,chardesign,
10507,18655,art,
10513,2193,music,
10513,3950,scenario,And supervision
10513,3951,art,
10513,4214,art,
10513,4896,art,
10513,18334,scenario,
10515,760,music,"ED composition, lyrics"
10515,760,songs,"ED ""Futatabi Ikiteiku Kimi e"""
10515,3861,music,ED arrangement
10515,14711,scenario,
10515,14711,director,
10515,14711,staff,Original work
10515,14722,music,BGM
10515,14723,scenario,
10515,14725,scenario,
10515,14728,art,Graphics
10515,14729,art,Graphics
10515,14730,music,BGM
10515,14731,scenario,
10515,14732,chardesign,
10515,14732,art,"Original picture, graphics"
10515,14737,staff,Program
10519,105,songs,"OP ""Yuzuki"""
10519,760,songs,"ED ""Kizuna Hito"""
10519,4753,art,
10520,5804,scenario,
10520,5804,staff,Game design
10520,17037,chardesign,
10520,17037,art,
10521,5804,scenario,
10521,5804,staff,Game design
10521,17037,chardesign,
10521,17037,art,
10522,6654,staff,OP
10522,9646,scenario,
10522,9647,music,
10522,9647,songs,"ED ""Ame no Koe"""
10522,9648,songs,"OP ""Kanashimi no Kuroyuri"""
10522,10564,art,
10522,16174,art,
10522,24239,art,
10524,760,songs,"OP ""Michibikiboshi"""
10524,1234,chardesign,
10524,6547,music,
10524,8155,music,
10524,21159,songs,"ED ""Tooi Yozora e..."""
10526,1271,art,
10526,2119,staff,Planning
10526,5289,chardesign,
10526,5289,art,
10526,5334,scenario,
10526,5483,art,
10526,5484,music,BGM/Sound Effects
10526,5489,director,
10526,13457,staff,2D graphics direction
10526,17877,staff,2D graphics
10527,12117,scenario,
10527,12117,chardesign,
10527,12117,art,
10528,8144,scenario,
10528,8144,art,
10530,1582,art,
10530,2837,scenario,
10530,3809,music,BGM
10530,13366,songs,"OP ""Baira"""
10531,3936,scenario,
10531,9025,art,
10533,365,scenario,
10533,2372,music,
10533,3496,art,
10533,5165,music,"OP, ED"
10533,6161,songs,"OP ""FALLING"", ED ""Love nest"""
10534,4106,chardesign,
10534,4106,art,
10534,4596,scenario,
10537,739,chardesign,
10538,1604,scenario,
10538,3642,chardesign,
10538,3642,art,SD
10538,4425,chardesign,
10538,4425,art,
10538,4462,scenario,
10539,13807,scenario,
10539,24078,art,
10541,742,songs,"PC OP ""Monochrome"", PSP OP ""soupir d'ange"""
10541,742,staff,OP lyrics
10541,1022,staff,PC/PSP OP Sound Produce
10541,2243,music,PSP OP
10541,2794,scenario,
10541,8856,art,
10541,8858,music,
10541,8886,scenario,PC version
10541,8887,scenario,PC version
10541,8888,scenario,PC version
10541,9463,music,Lyrics for PC OP
10541,9463,songs,"PC OP ""Ano Yoru wo Wasurenai"""
10543,13664,scenario,
10543,13669,music,
10544,8774,scenario,
10545,11704,scenario,
10545,11705,chardesign,
10545,11705,art,
10546,760,songs,"OP ""Sen Chikai no Uta"""
10546,760,staff,OP lyrics
10546,1483,staff,ED lyrics
10546,1658,music,OP
10546,2132,songs,"ED ""Anata no Te no Nukumori"""
10546,3624,music,ED composition
10546,4926,art,
10546,6512,art,
10546,6910,art,
10546,7638,scenario,
10546,8075,music,ED arrangement
10546,9176,art,
10546,23899,art,
10547,7162,art,
10548,5337,director,Assistant
10549,4753,art,
10549,4754,scenario,
10550,995,director,
10550,995,staff,Production
10550,1078,staff,Demo movie
10550,1263,scenario,
10550,1263,staff,"Planning, Original Draft"
10550,1679,art,Backgrounds
10550,4172,art,
10550,4736,music,
10550,4738,staff,Production
10551,3757,art,
10551,3849,music,
10551,3938,staff,Special thanks
10551,9542,staff,"Producer, PR"
10551,25915,scenario,
10552,19584,scenario,
10553,1783,music,Royalty-free BGM
10553,5651,scenario,
10553,5651,art,
10553,7257,art,Backgrounds
10553,12301,music,Royalty-free BGM
10556,1598,scenario,
10556,1853,music,"OP composition, arrangement & lyrics"
10556,4181,chardesign,
10556,4181,art,
10556,6406,art,
10556,7514,chardesign,
10556,9161,songs,"OP ""forbidden fruits"""
10557,368,scenario,Yomi's route (except for eroscenes)
10557,368,art,Assistant
10557,368,staff,Producer
10557,410,songs,"Tsukiko ED ""Natsuiro Sunshine Flower"""
10557,1392,scenario,
10557,1392,staff,"Planning, original draft"
10557,1671,chardesign,Hinazakura
10557,1671,art,
10557,1672,chardesign,Ruka
10557,1672,art,
10557,2651,scenario,Hinazakura's route
10557,2651,staff,Hinazakura ED lyrics
10557,4208,staff,OP movie
10557,5163,songs,"OP ""Himawari no Kyoukai"", Yomi ED ""Kibou no Mae de Machiawase"", Hinazakura ED ""Sakura to Kotori"", Ruka ED ""Kotobara"", Daiya ED ""Kiss Kirari"""
10557,5520,music,Composition & arrangement of all songs except for Tsukiko ED
10557,5682,art,BG
10557,6991,chardesign,Daiya
10557,6991,art,
10557,7375,music,Tsukiko ED
10557,7535,chardesign,Yomi
10557,7535,art,
10557,9599,staff,Script
10557,9600,scenario,Ruka's route
10557,9600,staff,"Planning, original draft, lyrics for all songs except for Tsukiko ED"
10557,9601,scenario,Daiya's route
10557,16780,staff,"Design, materials"
10557,17996,chardesign,Tsukiko
10557,17996,art,PS3/PSP
10558,22001,art,
10559,4318,scenario,
10559,8207,art,
10559,11115,scenario,
10559,11115,staff,Planning
10560,11280,staff,Producer
10560,11281,scenario,
10561,7147,music,
10561,8170,music,
10561,8171,music,
10561,8177,music,
10561,11281,scenario,"Side scenario, ""Miyuki to Satomi-hen"""
10561,15039,scenario,Main scenario and other scenarios
10562,9705,art,"Colouring, CG assistance"
10562,14837,scenario,
10562,17413,art,
10565,4578,art,
10565,5337,director,
10566,11291,chardesign,
10567,105,songs,"OP ""Miracle ☆ Story"""
10567,4595,scenario,
10567,5067,director,
10567,10469,chardesign,
10567,10469,art,
10567,10587,music,"BGM, OP"
10568,5464,scenario,
10568,9452,music,
10568,21099,art,
10569,5464,scenario,
10569,5465,art,
10569,5466,chardesign,
10574,16127,art,Animation director
10574,16127,staff,Storyboards
10574,16128,scenario,
10574,16128,director,Game director
10574,16128,art,Graphic design
10574,16128,staff,Scenario script
10574,16133,director,
10574,16149,art,Animation direction assistant
10574,16157,director,
10574,16158,scenario,
10574,16159,chardesign,
10574,16159,art,"Animation director, visual concept"
10574,16159,staff,"Storyboards, layout, art setting"
10574,16160,art,Art director
10574,16161,art,Animation direction assistant
10574,16162,art,Animation direction assistant
10574,16163,music,BGM
10574,16164,songs,"ED ""GHOST DANCE"""
10574,16165,music,"ED composition, lyrics"
10574,16166,music,ED arrangement
10574,16167,music,ED arrangement
10574,16168,director,Game director
10574,16168,staff,Scenario script
10575,5567,scenario,
10575,5567,music,"BGM, OP lyrics"
10575,5567,staff,Planning
10575,5818,art,
10575,8649,staff,OP movie
10575,10378,staff,Script
10575,10662,art,
10575,12071,music,"BGM, OP"
10575,12073,songs,OP
10575,14745,chardesign,
10575,14745,art,
10576,711,songs,"OP ""Kimi to Koishi Yo!"""
10576,746,music,BGM
10576,2442,scenario,
10576,2442,director,
10576,2471,scenario,
10576,5920,staff,OP movie
10576,6105,art,
10576,6647,staff,"OP, ED lyrics"
10576,6650,music,OP
10576,8181,music,ED composition
10576,9463,songs,"ED ""Yume o Terasu Michishirube"""
10576,11293,staff,Arrangement cooperation
10577,15696,chardesign,
10578,4131,scenario,
10578,5015,scenario,
10579,2628,scenario,
10579,4579,chardesign,
10579,4579,art,
10579,15565,director,
10583,12,songs,"OP ""Jumping Star"", Insert Song ""Itsudemo"", ED ""Itsudemo (Humming ver.)"""
10583,1078,staff,Movie
10583,1877,staff,Sound Effects
10583,2471,scenario,
10583,2471,staff,Planning
10583,5365,music,"OP Lyrics, Composing"
10583,5764,music,OP Composing
10583,6582,art,
10583,6970,chardesign,
10583,6970,art,SD
10583,7015,music,
10583,7489,staff,OP lyrics
10583,22196,art,
10583,23989,art,
10585,225,chardesign,Tsukumogami design
10585,363,songs,"ED ""Owari Hajimari"""
10585,1811,chardesign,
10585,1811,art,
10585,2352,art,SD
10585,3114,songs,"OP ""Kaketsuki no Yoru ni"""
10586,3026,art,
10586,3028,scenario,
10587,304,art,Background artist
10587,8766,chardesign,
10587,8766,art,Character sprites and CGs.
10588,292,staff,Coding & Game Design
10588,298,music,Soundtrack
10588,301,art,Character Art
10588,304,art,Background Art
10588,307,scenario,
10594,9550,art,
10595,16524,songs,"OP ""Sora no Mukou"""
10595,16899,art,
10597,1661,scenario,Ren and Sui routes
10597,1661,staff,Original concept
10597,1662,scenario,Touka's route
10597,1867,music,"BGM, OP composition & arrangement, composition of all Heroine EDs"
10597,1878,music,"BGM, arrangement of all Heroine EDs"
10597,1878,staff,Sui ED lyrics
10597,1880,songs,"OP ""The Brave Under The Summer Sky."""
10597,2440,chardesign,Sui & Touka
10597,2440,art,
10597,5800,scenario,Ayame's route
10597,7348,chardesign,Ayame
10597,7348,art,
10597,8820,chardesign,Ren
10597,8820,art,
10597,9562,director,
10597,9562,staff,"Planning, OP & Touka ED lyrics"
10597,14000,staff,Graphics chief
10597,15181,songs,"Ren ED ""Zutto Suki"", Sui ED ""Onaji Sora no Shita"", Ayame ED ""Nemurihime ga Mezameta Toki ni"", Touka ED ""Hoshi o Tsukande"""
10598,4433,scenario,
10598,8450,music,
10598,8453,art,
10600,4178,art,
10600,4188,scenario,
10603,24811,music,
10605,105,songs,"ED ""remember you forever"""
10605,1026,songs,"OP ""Kakusei -Fractional Vision-"""
10605,1781,music,BGM
10605,2742,music,ED
10605,3257,scenario,
10605,3257,staff,Planning
10605,4157,music,BGM
10605,5852,staff,Background Art
10606,5698,chardesign,
10607,4900,chardesign,
10607,10803,scenario,
10608,1401,songs,"OP ""sword of virgin"", ED ""Happy Go Round"""
